age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,y
35,4,2,2,0,837,0,0,0,4,1,329,1,0
47,9,1,1,0,1219,0,0,0,18,1,697,4,1
53,1,1,0,0,-211,1,1,0,3,3,195,6,0
38,2,1,2,0,1110,1,0,0,20,9,888,2,1
49,7,0,1,0,947,0,0,2,20,6,808,2,1
73,5,0,2,0,3203,0,0,0,20,0,148,1,1
52,1,1,1,0,2206,1,0,2,15,8,875,5,0
23,7,2,1,0,292,1,0,0,13,8,437,2,0
32,4,1,2,0,3387,1,0,0,15,8,1111,5,1
52,4,1,2,0,1392,0,0,0,28,4,1121,2,0
41,4,1,1,0,456,1,0,0,11,1,734,4,1
32,10,2,2,0,5874,0,0,0,3,3,298,1,0
54,4,0,2,0,487,1,0,2,21,8,828,4,1
57,6,0,2,0,6519,0,0,0,20,9,1040,1,0
39,0,0,1,0,284,1,1,0,16,0,772,1,0
48,1,1,0,0,595,0,0,0,24,5,464,1,0
36,4,2,2,0,142,1,0,0,25,5,571,1,0
42,1,0,1,0,1118,1,0,0,17,0,620,1,0
44,0,2,1,0,11,1,0,0,20,9,530,1,0
36,4,2,2,0,-38,1,0,2,14,8,784,1,0
38,7,1,1,0,5293,1,0,0,21,9,1199,3,0
43,0,1,1,0,0,0,0,2,20,6,804,12,0
33,9,0,2,0,2558,0,0,0,7,8,680,2,0
41,1,1,1,0,552,1,0,0,12,8,463,1,0
50,3,1,2,0,6181,0,0,2,17,6,1162,2,0
34,1,1,2,0,17672,0,0,0,20,9,548,1,0
45,1,1,1,0,28,0,1,0,4,3,215,1,0
33,1,2,1,0,0,0,0,1,25,5,511,1,0
34,1,2,1,0,186,0,0,0,2,3,342,1,0
32,7,2,1,0,85,1,0,2,9,8,834,9,0
19,8,2,3,0,779,0,0,0,1,0,184,4,1
49,4,1,2,0,22520,0,0,0,21,9,579,9,1
54,4,0,2,0,1037,0,0,0,12,1,612,4,0
43,10,0,1,0,1854,0,0,0,30,0,323,1,1
43,4,2,2,0,359,1,0,1,12,8,899,3,0
38,0,2,1,0,569,1,1,0,2,3,164,2,0
36,1,1,1,1,13,0,1,0,3,3,150,4,0
31,10,1,1,0,314,1,0,0,20,9,1341,3,1
53,9,1,3,0,8605,0,0,0,29,5,635,3,0
36,4,1,2,0,1352,0,0,2,19,6,2028,1,1
39,4,2,2,0,0,1,0,0,12,8,561,4,0
48,4,1,2,0,5320,1,0,2,20,6,792,1,1
59,4,1,2,0,287,1,0,0,20,0,818,2,0
39,4,1,2,0,22,1,0,2,2,6,493,1,0
34,1,1,1,0,2495,1,0,2,23,8,924,1,1
43,6,2,0,0,1337,1,1,0,20,9,632,2,0
31,6,1,2,0,5,1,1,0,21,9,635,1,1
30,1,1,1,0,4389,1,0,0,30,0,82,6,0
33,9,0,1,0,3,0,0,0,4,3,222,1,0
41,2,1,0,0,39,1,0,0,21,9,549,2,1
33,7,1,1,0,0,0,0,0,4,3,264,1,0
30,0,2,2,0,0,1,0,0,4,3,730,2,1
31,0,2,1,0,0,1,0,0,7,8,895,2,1
46,4,1,2,0,0,0,0,0,18,9,716,2,1
48,4,1,2,0,734,1,0,2,17,6,1208,3,0
47,2,1,1,0,583,1,0,0,2,3,495,1,0
83,5,1,2,0,6236,0,0,0,2,3,283,2,0
41,0,2,1,0,2015,1,0,2,29,8,480,10,0
41,1,1,0,0,-52,1,1,0,20,9,642,2,0
32,1,2,1,0,811,1,0,0,14,8,563,1,1
37,6,1,1,0,1633,0,0,0,7,5,629,2,1
49,1,1,0,0,6215,1,0,0,11,8,549,1,0
34,0,1,0,0,0,1,1,0,14,8,1020,1,1
50,0,1,0,0,276,0,1,2,17,6,641,6,0
45,2,2,0,0,0,0,0,0,7,0,354,1,0
32,1,1,1,0,4471,1,0,0,3,3,197,1,0
52,4,1,2,0,2549,1,0,0,5,8,604,1,0
35,1,1,2,0,2999,0,0,2,12,6,1141,6,1
36,0,1,1,0,542,1,0,2,18,6,604,6,0
52,9,0,2,0,728,0,0,2,16,6,644,1,0
39,1,1,3,0,621,1,0,0,20,0,1333,5,1
26,1,2,0,0,-887,1,0,0,18,8,827,2,1
46,3,1,0,0,1188,0,0,2,19,6,675,5,0
44,9,1,1,0,945,1,0,0,4,1,190,1,0
32,0,2,1,0,73,1,0,2,28,8,545,1,0
51,1,1,1,0,4787,1,0,0,7,0,895,1,1
53,5,1,2,0,1452,0,1,0,19,9,442,2,0
39,6,1,2,0,1492,1,0,0,25,5,1106,1,0
31,1,0,1,0,1125,0,1,2,15,8,548,1,0
33,9,2,1,0,4240,1,0,0,20,0,508,1,0
35,3,1,2,0,20,1,1,0,17,5,505,3,0
59,5,0,1,0,514,1,0,0,17,9,573,1,0
56,7,2,1,0,1222,1,1,0,17,0,754,1,0
51,3,1,0,0,13292,0,0,2,16,6,1238,2,0
40,9,1,2,0,4396,0,0,2,18,6,1195,2,0
26,0,2,1,1,-930,1,0,0,14,8,786,1,1
28,0,1,1,0,957,1,1,2,12,8,646,3,0
29,1,1,0,0,59,1,1,0,29,5,665,4,0
51,6,1,1,0,95,1,0,0,23,5,1309,4,1
39,7,0,3,0,434,1,0,1,24,5,553,6,0
43,4,2,2,0,1046,0,0,2,9,6,901,1,1
41,4,1,2,0,0,1,0,0,18,9,897,3,1
36,1,1,1,0,-231,0,1,0,15,5,779,2,0
24,1,2,1,0,174,1,1,0,18,8,487,1,1
44,2,1,1,0,887,1,0,0,17,0,519,1,0
30,9,2,1,0,3107,1,0,2,3,6,1516,2,0
32,6,1,1,0,514,1,0,0,11,5,812,1,1
39,10,2,2,0,7,1,0,0,20,9,931,4,1
39,1,1,1,0,-145,1,0,0,15,0,1372,4,0
32,9,1,1,0,696,1,0,2,2,6,815,1,1
39,1,1,1,0,2299,1,0,0,20,0,450,1,0
32,10,2,2,0,507,0,0,0,3,3,362,1,0
47,2,1,1,0,0,0,0,2,5,6,1446,1,1
35,1,1,1,0,149,1,0,0,29,0,507,3,1
59,5,1,1,0,2376,0,0,2,13,8,766,1,0
53,3,1,0,0,2581,0,0,0,15,0,99,1,0
50,3,1,0,0,85,0,0,0,21,9,714,1,0
49,7,2,1,0,6882,1,0,0,6,8,482,2,0
37,9,1,1,0,3720,1,0,0,28,4,561,1,0
31,4,2,2,0,6413,0,0,0,13,1,517,2,0
43,1,1,3,0,245,1,0,0,16,0,829,1,0
62,10,1,1,0,1625,0,0,1,23,0,155,1,0
34,9,2,1,0,1974,0,0,0,26,1,603,3,0
47,7,1,3,0,11,0,0,0,8,1,455,4,0
33,4,2,2,0,1240,1,0,0,4,3,505,2,0
36,10,0,0,0,0,0,0,1,4,5,304,3,0
45,0,2,1,0,946,1,0,0,13,0,754,3,0
26,1,2,1,0,539,1,0,2,2,6,599,2,0
32,4,1,2,0,3442,0,0,0,18,9,475,1,0
40,1,1,3,0,0,1,0,0,14,5,699,3,0
34,4,2,2,0,1058,1,0,2,28,8,864,2,1
39,11,2,3,0,2822,0,0,0,21,9,573,3,0
38,1,0,1,0,887,1,0,0,7,8,722,1,0
37,0,0,1,0,673,1,0,2,2,6,509,2,0
34,1,1,1,0,848,1,0,2,6,8,684,2,0
26,4,2,2,0,1720,0,0,0,3,3,383,1,0
39,4,1,1,0,215,0,0,0,11,1,1141,4,1
45,0,1,1,0,204,1,0,0,3,6,224,2,1
30,9,2,2,0,1922,1,0,0,18,8,546,1,0
46,4,0,2,0,4629,0,0,0,21,0,446,1,0
40,9,1,1,0,-357,1,0,0,16,5,700,4,1
44,1,2,1,0,36,1,0,2,8,8,712,1,0
47,1,0,1,1,0,0,1,2,26,6,622,3,0
28,1,1,1,0,251,1,0,0,7,8,754,1,0
39,9,2,1,0,18508,0,0,0,20,9,1598,4,1
34,4,1,2,0,557,1,0,0,16,5,513,1,0
51,9,1,1,0,100,0,0,0,2,3,467,2,1
31,4,2,2,0,350,0,0,0,18,1,471,2,0
33,4,1,2,0,982,0,0,2,4,6,735,17,0
39,4,1,1,0,643,1,0,0,4,1,295,1,0
36,1,2,1,0,478,1,0,0,13,8,610,1,1
41,0,2,3,0,419,1,0,0,11,8,442,1,0
24,6,2,2,0,2376,0,0,0,27,0,122,1,1
58,5,1,0,0,2969,0,0,1,30,0,130,1,0
50,1,1,0,0,238,0,0,0,20,1,584,2,0
33,7,1,1,0,478,0,0,0,30,0,475,2,1
59,5,1,3,0,7586,0,0,0,12,1,632,6,0
52,1,1,0,0,238,1,0,2,15,8,734,5,0
39,4,1,2,0,-409,1,0,0,29,5,590,23,0
55,5,1,1,0,991,0,0,0,11,5,593,2,0
33,1,2,1,0,697,0,0,0,6,3,860,2,1
31,4,2,2,0,1619,0,0,0,30,0,327,2,1
28,7,2,1,0,-116,0,1,0,4,5,276,1,0
39,4,2,2,0,5073,1,0,0,12,8,1182,1,1
53,9,2,1,0,925,0,0,0,25,1,930,3,1
76,5,1,0,0,2590,0,0,1,9,3,68,12,0
54,9,0,1,0,859,0,1,0,21,5,710,1,1
26,6,2,2,0,3044,1,1,0,17,0,550,1,0
33,0,1,2,0,21,0,1,0,2,7,202,2,0
41,4,1,1,0,3018,1,0,0,17,9,536,2,0
57,10,1,1,0,4588,0,0,0,5,3,485,3,0
28,1,1,0,0,413,1,0,0,22,5,443,1,0
38,10,1,2,0,201,0,0,0,4,3,209,1,0
50,2,1,0,0,461,1,0,2,15,8,651,32,1
59,5,1,1,0,163,0,0,0,24,5,464,1,0
57,10,0,1,0,753,0,0,0,21,5,730,8,0
26,8,2,1,0,864,1,0,0,15,8,659,1,1
25,1,2,1,0,764,1,0,0,18,8,455,1,0
40,7,1,1,0,0,1,1,0,2,3,226,2,0
32,8,2,2,0,1138,0,0,0,4,8,214,3,1
42,0,1,1,0,0,1,0,0,8,5,1011,1,0
26,4,2,2,0,45,0,0,0,10,5,1187,3,1
56,4,0,3,0,2986,0,0,0,30,0,124,1,0
40,1,1,1,0,-438,0,0,0,11,8,1017,1,1
54,7,1,1,0,2681,0,0,1,29,5,481,3,0
37,6,0,2,0,1513,0,0,2,30,8,510,1,0
41,9,1,1,0,1278,0,0,2,19,6,532,1,0
47,0,0,1,0,225,0,0,0,28,1,1126,4,1
49,9,0,1,0,-1547,1,1,2,27,8,492,3,0
28,0,1,1,0,1582,1,0,2,3,6,816,2,0
49,1,0,0,0,0,1,0,0,29,5,468,2,0
30,7,0,0,0,459,1,0,0,18,5,494,1,1
48,9,1,1,1,0,0,0,2,30,8,682,1,1
46,6,2,1,0,526,0,0,0,30,0,523,1,1
23,7,2,1,0,-229,1,1,0,18,8,557,1,0
58,6,1,1,0,0,1,0,1,3,3,702,3,0
42,9,1,1,0,0,1,0,2,14,8,833,1,0
36,9,1,1,0,4613,0,0,0,2,0,320,1,0
34,10,1,1,0,978,0,0,0,3,6,262,2,1
46,9,1,1,0,399,1,0,2,9,6,699,2,0
28,1,2,0,0,551,0,0,0,4,8,264,3,0
32,0,2,1,0,678,1,0,0,4,3,1579,1,1
29,4,2,2,0,983,1,0,0,11,5,963,2,1
47,2,1,0,0,668,0,0,0,12,8,908,1,0
24,7,2,1,1,-122,1,0,2,13,8,1000,1,1
59,1,1,0,0,0,0,0,0,2,3,173,1,0
32,9,2,2,0,1534,0,0,0,2,3,199,2,0
37,9,2,2,0,-1,1,0,0,2,3,223,2,0
44,4,0,2,0,2058,0,1,0,21,9,661,1,0
31,4,1,2,0,1331,0,0,0,3,3,182,2,1
45,0,1,1,0,171,1,0,2,12,8,539,1,0
26,6,2,1,0,551,0,0,0,8,5,531,1,1
26,2,2,1,0,101,1,0,0,5,3,810,1,1
37,1,0,1,0,0,1,0,0,21,0,146,4,1
42,4,0,1,0,284,0,0,0,25,5,1173,4,0
34,1,1,0,0,3527,1,0,0,21,9,1022,1,1
24,4,2,1,0,86,0,0,2,2,6,1075,2,0
36,9,1,1,0,196,1,0,0,20,1,687,2,0
25,8,2,2,0,1189,0,0,0,3,6,165,1,1
60,9,1,1,0,294,0,0,1,3,6,206,4,1
34,1,1,0,0,109,1,0,0,14,8,685,2,0
32,1,2,1,0,228,0,0,1,23,0,67,3,0
31,4,1,2,0,777,1,0,0,3,3,245,4,0
60,5,1,1,0,1690,0,0,2,20,6,1467,4,1
51,5,1,1,0,-14,0,1,0,21,5,564,5,0
51,9,0,1,0,5964,1,0,0,18,9,577,4,0
56,4,1,2,0,830,1,1,2,6,8,1201,1,1
58,5,1,2,0,0,0,0,0,13,1,641,4,1
70,4,1,2,0,13297,0,0,0,2,3,579,2,0
36,1,2,1,0,376,1,1,0,4,3,180,1,0
27,8,2,2,0,1390,0,0,0,30,0,152,1,0
32,7,1,1,0,1129,1,0,0,15,0,903,2,1
62,6,1,2,0,3685,0,0,0,3,3,181,3,0
67,5,1,1,0,1443,0,0,0,8,0,245,1,1
32,7,0,1,0,4612,1,0,0,24,5,937,4,0
37,9,0,2,0,1174,1,0,0,7,0,436,1,0
47,9,1,1,0,3466,1,0,0,11,5,853,2,1
50,2,0,2,0,1790,0,1,0,6,3,748,3,0
57,2,0,1,1,25,1,0,0,11,8,652,1,0
39,1,2,1,0,4286,1,0,2,20,8,1376,2,0
26,4,2,2,0,114,1,0,0,7,8,457,1,1
43,9,2,2,0,1154,0,0,0,15,5,603,11,0
49,1,1,3,0,51,1,0,2,7,8,984,1,0
42,1,1,0,0,199,1,0,0,2,3,272,1,0
33,1,0,3,1,-274,1,1,0,17,0,715,2,1
34,7,2,1,0,-701,1,0,0,11,8,610,2,1
48,0,1,1,0,113,1,1,0,9,5,532,1,0
43,4,1,2,0,0,1,0,0,21,5,474,1,0
43,1,1,1,0,2374,0,0,0,20,0,316,2,0
42,9,1,1,0,782,1,0,0,17,5,536,2,0
30,1,2,0,0,-10,0,1,0,4,3,316,1,0
39,9,1,1,0,508,1,0,0,2,0,598,2,0
33,1,0,0,0,390,1,0,2,9,8,665,2,1
33,0,1,1,0,-6,1,0,2,7,8,566,2,0
53,4,1,2,0,20772,0,0,0,4,3,715,1,0
46,4,1,2,0,716,1,1,0,8,8,557,1,0
52,2,0,0,0,278,1,0,2,7,8,688,2,0
26,4,2,2,0,159,0,0,0,3,3,589,1,0
33,4,1,2,0,621,0,0,0,12,1,913,5,0
36,0,1,1,0,110,1,0,1,4,3,185,1,0
46,9,0,1,0,772,1,0,2,23,8,488,1,0
27,1,2,1,0,2486,1,0,2,29,8,733,1,1
36,3,1,0,0,531,0,0,0,28,0,151,3,0
43,4,1,2,0,0,0,0,0,2,3,319,2,0
50,4,1,2,0,398,0,0,1,30,5,1567,5,0
30,0,1,1,0,8781,1,0,0,18,9,898,1,1
37,0,1,1,0,597,0,0,0,2,6,395,1,1
60,4,0,2,0,366,0,0,0,3,6,593,1,1
29,4,1,2,0,54,0,0,0,28,4,873,3,0
37,4,2,1,0,8311,1,0,0,16,0,474,2,0
49,4,1,2,0,64,0,0,2,11,6,586,1,1
34,2,1,0,0,7279,1,0,0,12,8,882,1,1
29,9,1,2,0,534,0,0,0,30,0,452,2,0
32,1,1,0,0,1877,1,0,2,16,8,601,1,0
59,5,1,1,0,417,1,0,0,7,8,476,2,0
32,9,2,2,0,1306,0,0,0,20,0,517,1,0
60,5,1,1,0,372,0,0,0,28,4,449,2,0
43,4,1,2,0,4923,1,0,0,10,5,1102,1,0
31,0,1,1,0,35,0,0,0,30,0,615,1,1
61,9,1,2,0,0,0,0,0,3,0,224,1,0
31,9,1,2,0,3382,0,0,0,30,0,739,1,1
36,7,2,1,0,-253,1,0,0,14,0,1073,1,1
48,4,1,0,0,312,0,0,0,29,5,1186,4,0
27,10,2,1,0,0,0,1,0,3,3,392,2,0
40,4,1,2,0,1584,1,0,1,21,9,661,1,0
45,2,1,0,0,276,1,1,0,14,8,586,1,0
39,4,2,1,0,835,1,0,2,29,8,587,4,0
30,9,2,1,0,0,0,0,0,29,4,624,2,0
30,4,1,2,0,623,1,0,2,29,8,512,5,0
30,2,2,1,0,572,1,0,0,4,8,220,4,0
58,5,1,2,0,1425,0,0,0,30,0,224,1,1
37,9,2,2,0,3315,1,0,0,9,0,820,2,0
40,10,2,2,0,7968,0,0,0,2,6,596,1,1
61,4,1,2,0,6016,0,0,0,2,3,670,3,1
28,4,2,2,0,637,1,0,0,4,3,324,1,0
39,4,1,2,0,1795,0,0,0,8,1,922,7,1
27,4,2,2,0,12956,1,0,2,29,8,789,3,1
32,9,2,2,0,6281,1,0,2,3,6,1336,4,1
46,7,1,1,0,2948,0,0,0,21,9,893,1,1
45,9,1,0,0,-63,1,0,0,20,0,847,5,0
52,4,1,2,0,1227,0,0,0,22,1,1123,4,1
24,1,2,0,0,145,1,0,0,15,8,520,1,0
47,1,1,1,0,243,1,0,0,4,3,220,1,0
50,2,0,2,0,816,0,0,0,19,9,630,1,0
34,6,2,2,0,462,0,0,0,21,1,1877,3,1
42,0,0,1,0,153,1,0,2,16,8,844,1,1
34,6,2,1,0,296,0,0,0,27,1,609,13,1
39,0,1,1,0,732,0,0,0,23,0,522,4,1
39,4,1,2,0,894,1,0,0,20,0,491,1,0
42,9,1,2,0,757,0,0,0,30,0,354,1,1
38,1,1,1,0,526,1,1,2,23,8,553,2,0
62,3,1,2,0,1528,0,0,0,14,0,496,1,1
35,1,1,0,0,0,0,1,0,2,3,154,2,0
53,6,1,2,0,1672,0,0,0,23,5,438,1,0
37,2,1,2,0,189,0,0,0,2,6,253,2,1
58,10,1,0,0,4967,0,0,1,4,3,176,3,0
60,5,1,1,0,2722,0,0,0,12,1,506,2,1
37,9,1,1,0,1458,0,0,0,30,0,281,1,1
47,6,1,1,0,4420,1,1,0,20,9,454,1,1
29,4,2,2,0,637,1,0,0,3,6,340,1,1
47,3,1,0,0,20,0,1,0,28,5,564,5,0
33,10,2,2,0,850,0,0,0,4,8,324,3,0
41,4,1,0,0,243,1,0,0,2,3,199,1,0
45,1,1,0,0,0,0,0,2,23,8,574,5,0
30,8,2,1,0,155,0,0,0,3,6,206,3,0
28,7,2,1,0,0,0,0,0,4,3,428,1,0
28,4,2,2,0,41,1,0,0,15,8,885,3,1
35,0,2,1,0,206,1,0,0,30,0,144,2,0
36,10,1,1,0,533,1,0,0,2,3,619,1,0
31,9,2,1,0,579,1,1,0,17,0,469,3,0
42,1,1,0,0,205,1,0,0,17,0,582,1,0
56,0,1,1,0,382,0,0,0,20,0,275,1,0
32,1,2,1,0,3044,1,0,0,20,0,533,1,0
25,0,2,1,0,2816,0,0,0,30,0,327,1,1
41,0,2,1,0,1020,1,0,2,19,8,882,1,1
26,4,2,2,0,1837,0,0,0,3,3,417,2,0
41,0,1,1,0,1309,1,0,2,14,8,568,1,0
52,4,1,2,0,0,1,1,0,7,8,541,3,0
34,4,1,2,0,91,0,0,0,17,0,144,1,0
33,4,2,2,0,153,1,0,0,2,3,405,1,0
35,4,1,2,0,991,1,0,0,6,8,1489,3,1
40,1,1,1,0,1954,0,0,0,31,5,1107,2,1
42,2,0,1,0,335,1,0,0,12,8,580,1,1
42,4,0,1,0,640,0,0,0,30,4,545,1,0
28,0,1,1,0,358,0,0,0,4,3,220,1,0
26,2,1,1,0,321,1,1,0,23,5,638,2,0
55,9,1,3,0,1192,1,0,2,13,8,481,1,0
38,9,2,2,0,110,0,0,2,17,6,1051,3,1
50,9,1,2,0,1347,1,1,2,12,6,582,1,0
43,4,0,2,0,-132,1,1,0,7,5,532,2,0
58,5,0,2,0,5253,0,0,0,9,0,162,4,0
51,0,1,1,0,949,0,0,0,5,1,1092,1,1
39,1,1,0,0,7685,1,0,0,14,0,493,3,0
40,1,1,1,0,1225,1,0,2,5,8,558,5,0
30,4,1,2,0,2694,0,0,0,3,6,192,1,0
33,9,1,1,0,-163,1,1,0,8,1,502,2,0
27,2,1,1,0,220,1,0,2,19,8,480,1,0
56,4,1,0,0,0,0,0,0,3,3,996,1,1
44,4,1,2,0,7635,0,0,0,21,1,719,5,0
26,8,2,2,0,193,0,0,0,3,0,48,2,0
32,10,1,0,0,324,1,0,2,12,8,577,1,0
51,6,1,1,0,4920,0,0,1,2,6,392,2,0
32,9,2,2,0,0,0,0,0,21,1,660,2,0
44,1,1,0,0,1265,1,0,0,16,5,555,1,1
39,2,1,1,1,0,0,0,0,16,5,528,9,0
50,7,1,1,0,0,1,0,0,27,7,689,2,0
36,9,1,1,0,264,1,1,0,9,5,482,1,0
32,9,2,1,0,554,0,0,0,7,1,520,3,0
55,5,1,1,0,493,1,0,2,13,8,647,7,0
25,6,2,2,0,42,1,0,0,3,7,320,1,1
46,0,2,1,0,1544,1,0,2,29,8,609,1,0
33,9,1,2,0,599,1,0,0,29,1,461,2,0
39,9,2,1,0,12,1,0,0,15,8,500,2,0
30,4,2,2,0,1289,0,0,0,17,5,489,2,0
47,9,2,1,0,1710,0,1,0,16,5,525,2,0
43,9,0,1,0,167,0,0,0,4,1,211,3,0
34,1,0,1,0,368,0,1,0,7,5,2201,1,0
49,1,1,1,0,-202,1,1,0,8,8,608,2,0
52,10,1,1,0,94,0,0,0,30,0,244,1,1
39,4,1,2,0,151,1,0,2,21,8,692,1,0
29,7,2,0,0,339,0,0,2,4,5,1576,3,1
39,1,1,0,0,-100,1,0,2,5,8,680,2,0
43,0,2,1,0,733,1,0,0,19,9,1102,3,1
55,0,1,1,0,139,0,0,0,30,0,241,1,1
37,4,0,2,0,-42,1,0,0,14,8,668,2,1
40,0,0,1,0,90,1,0,2,9,6,511,5,0
29,9,2,1,0,778,1,0,2,6,6,1994,2,0
32,1,2,1,0,623,1,0,0,20,0,539,4,0
31,2,2,2,1,-405,1,1,0,13,1,703,2,1
60,0,0,1,0,12039,0,0,1,8,0,236,1,1
60,3,1,3,0,5421,0,0,0,18,1,458,4,0
51,10,0,2,0,0,0,0,0,31,5,574,2,1
45,11,2,1,0,0,0,0,2,18,6,1487,1,0
42,4,1,1,0,0,0,0,0,30,5,458,3,0
40,0,2,2,0,1005,1,0,0,21,5,449,1,0
52,1,1,1,0,2338,1,0,0,4,3,232,1,0
59,0,1,0,0,1040,0,0,1,31,5,733,1,0
60,3,1,3,0,491,0,0,0,14,1,503,4,0
38,7,0,1,0,61,0,0,2,5,6,636,1,1
33,4,1,2,0,6,1,0,0,8,5,1111,1,0
45,0,1,1,0,149,1,0,2,23,8,893,3,1
25,1,2,1,0,1243,0,1,0,10,5,1341,7,1
35,4,0,2,0,6997,1,0,0,9,5,1121,1,1
46,9,1,2,0,0,0,0,0,20,9,531,1,1
37,2,1,2,0,986,0,0,0,11,5,970,2,0
32,4,1,2,0,1388,1,0,0,30,0,753,1,1
28,1,1,1,0,2,1,0,2,29,8,750,2,0
57,5,1,2,0,29,0,0,1,10,5,532,2,0
46,4,0,1,0,-852,0,1,0,29,1,728,2,0
43,4,1,3,0,275,0,0,0,9,0,109,2,0
44,9,1,1,0,561,1,0,2,30,8,613,2,0
32,4,2,2,0,520,0,0,0,3,3,443,2,1
30,7,2,1,1,-366,1,0,0,18,5,516,1,1
51,6,1,0,0,10,0,0,2,6,6,513,3,0
36,4,1,2,0,393,1,0,0,30,0,555,2,1
30,6,2,2,0,1495,0,0,0,6,1,898,2,0
33,4,2,2,0,605,0,0,0,7,1,452,3,0
27,0,1,1,0,-97,1,0,2,18,6,1528,2,1
26,1,2,1,0,191,1,0,0,6,8,550,1,1
30,1,2,1,0,1598,1,0,0,10,5,634,1,1
40,9,0,2,0,1082,0,0,0,4,3,264,1,0
44,1,1,1,1,105,1,0,0,20,0,586,1,1
59,5,1,3,1,-114,0,1,0,9,5,611,2,0
55,3,1,1,0,127,1,0,1,21,5,1130,8,1
57,4,1,2,0,473,0,0,0,1,6,295,1,1
32,1,1,0,0,3136,1,0,0,19,9,820,1,1
46,4,1,2,0,699,0,0,0,30,0,970,1,1
32,1,1,1,0,557,1,1,0,4,3,210,2,0
63,5,1,3,0,2193,0,0,1,21,0,1348,4,1
30,1,2,0,0,660,1,0,2,7,8,912,2,0
48,3,1,0,0,332,1,0,0,1,6,262,1,0
41,1,1,0,0,246,0,0,2,19,6,683,3,1
33,9,1,1,0,8,0,0,0,29,1,462,2,0
28,9,1,1,0,1180,1,0,2,29,8,637,3,0
39,1,1,1,0,261,0,0,0,4,8,841,4,1
36,4,2,2,0,-74,1,1,0,8,5,476,2,0
58,5,0,1,0,1080,1,0,0,29,5,1058,2,1
59,5,0,1,0,5583,1,0,0,30,0,720,1,1
41,7,1,1,0,1717,1,0,0,8,8,520,2,0
35,0,2,1,0,163,1,0,2,12,6,483,1,0
41,10,2,1,0,295,0,0,0,29,5,509,1,0
24,9,2,1,0,139,0,0,0,14,0,259,1,0
28,6,2,2,0,0,1,0,2,26,8,1560,2,1
31,10,2,2,0,133,1,0,2,9,8,480,2,0
43,7,0,1,0,553,1,0,1,3,3,362,2,0
33,1,1,0,0,925,0,0,0,20,9,884,3,0
40,3,1,1,0,4136,1,0,0,11,8,508,3,0
36,4,1,2,0,8277,1,0,0,18,9,613,1,0
38,2,1,1,0,197,0,0,2,17,6,979,9,0
45,4,1,2,0,3857,1,0,0,2,3,195,1,0
44,1,1,3,0,1529,1,0,0,30,0,347,1,1
51,4,1,2,0,-321,0,0,0,6,3,470,2,0
41,9,1,2,0,139,0,0,0,18,1,781,2,0
51,1,1,0,0,230,1,0,2,6,8,673,1,0
28,0,1,1,0,503,0,1,0,21,5,553,2,0
59,5,2,1,0,2,0,0,1,2,3,935,1,1
35,4,2,2,0,1891,1,0,0,3,3,188,3,0
54,9,1,1,0,369,0,0,0,4,1,226,1,0
25,1,2,0,0,2483,0,0,0,10,5,1499,3,1
54,1,1,0,0,348,1,0,2,5,8,579,2,0
39,1,2,0,0,0,1,1,0,13,8,1975,5,1
42,1,0,1,0,1450,0,0,0,4,3,394,2,0
26,0,2,1,0,2509,0,0,0,27,8,776,3,1
31,1,1,1,0,1358,1,0,2,2,6,527,1,0
37,7,1,0,0,0,1,0,0,12,8,631,1,0
36,10,1,3,0,1437,0,0,2,19,6,810,2,0
27,8,2,2,0,1013,0,0,0,28,4,965,3,0
36,0,1,1,0,746,1,0,0,17,9,581,3,0
50,5,0,2,0,-300,0,1,0,25,1,692,4,0
36,4,0,2,0,81,0,1,0,22,5,560,1,1
32,0,2,1,0,620,1,0,2,26,8,1234,3,1
46,1,0,0,0,216,0,0,0,2,3,173,1,0
44,1,1,1,0,1324,1,0,1,25,10,119,1,0
26,4,2,2,0,3944,1,0,0,14,8,974,2,1
40,3,1,2,0,795,1,0,2,29,8,725,3,0
32,6,1,0,0,102,1,0,0,18,5,560,1,1
58,0,0,1,0,74,1,0,1,22,5,514,11,0
32,6,1,2,0,518,0,0,0,27,1,462,5,0
26,8,2,2,0,1134,0,0,0,21,0,464,4,1
35,4,1,2,0,3109,1,0,0,3,6,467,1,0
52,2,2,2,0,3469,1,0,0,16,0,583,1,1
40,4,1,1,0,752,0,1,2,17,6,717,1,0
28,6,2,2,0,5215,0,0,0,2,6,673,1,0
36,0,1,1,0,304,1,0,0,2,3,249,3,0
34,9,1,1,0,0,0,0,0,9,5,628,1,0
34,3,1,2,0,401,0,0,0,14,1,448,4,0
51,0,1,1,0,4178,1,0,2,30,8,556,1,0
31,4,1,2,0,414,1,0,0,11,8,498,2,0
35,1,1,0,0,455,1,0,0,13,8,573,7,0
85,5,1,0,0,98,0,0,0,30,0,416,1,1
34,9,1,2,0,1611,1,0,0,11,8,490,2,0
49,0,2,3,0,1226,0,0,0,30,0,400,1,0
37,9,2,3,0,334,0,1,0,25,5,442,12,0
52,5,0,0,0,-779,1,1,0,17,0,709,1,1
40,4,1,2,0,552,0,0,0,28,5,761,8,0
49,4,1,2,0,1808,1,0,0,1,6,205,1,1
42,9,1,2,0,782,0,0,0,3,0,285,1,0
31,4,2,2,0,296,0,1,0,8,5,509,4,1
60,9,0,2,0,-317,1,0,2,27,8,498,1,0
